Wall time,Step,Value
1615632895.3660367,86108,-21.8000431060791
1615632902.2679436,86359,-21.87383270263672
1615632908.7795944,86610,-22.054025650024414
1615632916.0371056,86861,-22.007055282592773
1615632923.4791083,87112,-21.988574981689453
1615632931.857905,87363,-22.25794792175293
1615632937.8739448,87614,-22.551755905151367
1615632944.3648827,87687,-22.495176315307617
1615632946.3051312,87938,-22.597732543945312
1615632953.547029,88045,-22.627153396606445
1615632957.075784,88296,-22.23933219909668
1615632964.7081482,88547,-22.10951042175293
1615632972.0667431,88798,-22.05548858642578
1615632979.6451013,88904,-22.18117332458496
1615632982.9557474,89155,-22.552080154418945
1615632990.901123,89406,-22.620290756225586
1615632999.3354888,89657,-22.991756439208984
1615633006.9033759,89735,-22.954164505004883
1615633009.4298077,89793,-22.59841537475586
1615633010.8545654,89866,-22.740646362304688
1615633013.0644236,89920,-22.47634506225586
1615633014.352843,89959,-22.46661949157715
1615633015.9135637,90210,-22.340240478515625
1615633023.7862272,90461,-22.225849151611328
1615633034.2892048,90556,-21.902549743652344
1615633037.1670783,90594,-22.020824432373047
1615633038.2037537,90620,-21.450040817260742
1615633039.6330917,90871,-21.627830505371094
1615633046.5628664,90936,-21.271146774291992
1615633048.504919,91187,-21.203012466430664
1615633056.896116,91438,-20.87715721130371
1615633067.6747346,91689,-20.811492919921875
1615633077.8846931,91940,-20.523883819580078
1615633088.2389555,92003,-20.126798629760742
1615633090.8910642,92254,-19.982500076293945
1615633102.5065608,92371,-20.08172035217285
1615633105.4769292,92426,-19.899837493896484
1615633106.9928133,92467,-19.914974212646484
1615633109.4727242,92572,-19.66290283203125
1615633113.1363173,92633,-19.460235595703125
1615633114.8002794,92784,-19.19635581970215
1615633118.6316109,93020,-19.19642448425293
1615633124.579888,93271,-19.077016830444336
1615633130.9144366,93522,-18.943946838378906
1615633137.008165,93580,-18.660221099853516
1615633138.5459175,93730,-18.717403411865234
1615633142.4445624,93981,-18.372207641601562
1615633150.734363,94232,-18.32608413696289
1615633158.0025318,94291,-18.003538131713867
1615633159.762273,94542,-18.164443969726562
1615633168.1243646,94793,-17.85462188720703
1615633174.916083,94828,-17.865463256835938
1615633175.7829328,94845,-17.153661727905273
1615633176.327249,94903,-17.155479431152344
1615633177.9086468,94959,-16.446514129638672
1615633179.645507,95210,-16.318096160888672
1615633186.3630068,95250,-15.829297065734863
1615633187.8873477,95442,-16.040456771850586
1615633193.4771457,95693,-15.969842910766602
1615633200.4114149,95911,-15.813300132751465
1615633206.3784037,96162,-15.714773178100586
1615633213.0541344,96413,-15.671496391296387
1615633221.4617352,96664,-15.53734016418457
1615633228.5384605,96788,-15.265275001525879
1615633232.4660048,96836,-14.695843696594238
1615633233.7981844,96930,-14.454328536987305
1615633236.739058,97181,-14.466547012329102
