Wall time,Step,Value
1615376816.9256804,154754,0.4767366647720337
1615376825.74266,155087,0.2646752595901489
1615376832.2387218,155413,0.21411707997322083
1615376848.1827216,156344,0.611430823802948
1615376880.1961467,157689,1.190773367881775
1615376886.6441972,157994,1.0653231143951416
1615376905.810391,158885,0.9427114129066467
1615376906.714875,158968,0.8178465962409973
1615376909.5110693,159078,1.1246286630630493
1615376911.8873687,159193,1.2902880907058716
1615376924.8249424,159834,0.9630248546600342
1615376934.9298189,160464,0.8604193925857544
1615376940.9677773,160644,0.9173496961593628
1615376951.8986094,161081,0.72282874584198
1615376952.899128,161332,0.8586543798446655
1615376958.0740652,161583,0.9805085062980652
1615376988.9452484,163079,0.4197021424770355
1615377006.783159,163738,0.8057957291603088
1615377013.0133305,164071,1.2124041318893433
1615377014.6750863,164322,1.2703028917312622
1615377019.7984593,164389,1.2524670362472534
1615377048.0772595,165835,0.5929105281829834
1615377052.0234709,165996,0.7212834358215332
1615377064.7312717,166537,0.5505281090736389
1615377078.1231227,167195,0.7330259680747986
1615377079.3049262,167446,0.6264553666114807
1615377093.2374463,167925,-0.04548592120409012
1615377097.7400613,168172,-0.31186941266059875
1615377148.788337,170689,-0.6439048051834106
1615377151.49444,170719,-0.7428348660469055
1615377152.133561,170764,-0.7370238900184631
1615377154.8838656,170909,-0.6026883125305176
1615377156.2390242,171160,-0.5680024027824402
1615377161.37839,171369,-0.615837574005127
1615377201.5722082,173263,-0.4453924298286438
1615377211.4751785,173650,-0.314782977104187
1615377213.8412137,173741,-0.31255772709846497
1615377232.2743576,174788,-0.1629922091960907
1615377236.412535,174837,0.016189618036150932
1615377243.2551503,175172,-0.4661082923412323
1615377246.6774352,175328,-0.45347684621810913
1615377248.441728,175401,-0.4359651505947113
1615377257.2346013,175930,-0.5170118808746338
1615377261.1889794,176211,-0.5890604257583618
1615377267.1486259,176348,-0.22474896907806396
1615377275.954869,176758,-0.08919490873813629
1615377298.6461806,178025,-0.4191526174545288
1615377326.7040827,179192,-0.36493316292762756
1615377327.789988,179273,-0.15582314133644104
1615377329.597961,179524,-0.017585910856723785
1615377339.8860073,179983,0.2943335473537445
1615377350.4341776,180535,0.252864271402359
1615377365.8137221,181146,0.4386841356754303
1615377370.2318938,181365,0.05380433052778244
1615377381.329631,181853,-0.2543589174747467
1615377397.8705273,182665,-0.20754919946193695
1615377404.7752628,183166,-0.09503155201673508
1615377415.1368797,183668,-0.16321927309036255
1615377420.322852,183919,-0.04950491338968277
1615377435.6690657,184485,-0.11044462770223618
1615377438.0870605,184578,-0.016225546598434448
1615377444.9173968,184929,0.26632267236709595
1615377464.4685233,185853,-0.07307078689336777
1615377486.7730472,187138,-0.4992066025733948
1615377507.9229856,188021,-0.3632611930370331
1615377521.6762576,188651,-0.8827333450317383
1615377523.1458743,188802,-0.8315327763557434
1615377526.206892,188883,-1.071402907371521
1615377527.8940332,188975,-0.8379371166229248
1615377543.2580547,189868,-0.7368688583374023
1615377551.7886152,190088,-0.6588531732559204
1615377575.9697657,191319,-0.7712917923927307
1615377579.9305456,191637,-0.9968448281288147
1615377591.1626217,191995,-0.6234926581382751
1615377592.525312,192206,-0.673841655254364
1615377599.1515815,192387,-0.5553346872329712
1615377620.2374547,193408,-0.558076024055481
