Wall time,Step,Value
1615789323.4811342,1065,9.414074897766113
1615789350.2641447,2935,11.717691421508789
1615789356.8985531,3543,11.722620964050293
1615789366.6523902,4216,10.746794700622559
1615789394.9218564,6667,14.852046012878418
1615789399.8024786,7116,14.891149520874023
1615789403.5091283,7475,15.070531845092773
1615789406.508983,7726,14.711175918579102
1615789412.0065548,8228,14.332353591918945
1615789423.4791129,9087,14.518685340881348
1615789428.0022728,9384,14.579230308532715
1615789436.0426412,10106,13.376221656799316
1615789446.1911223,11065,12.700728416442871
1615789448.6339264,11119,12.920926094055176
1615789449.3039417,11271,12.556051254272461
1615789450.7728689,11296,12.731517791748047
1615789453.5049376,11534,12.122974395751953
1615789471.5830727,13046,11.764305114746094
1615789489.7678816,14202,11.281822204589844
1615789501.7824426,15051,10.341073036193848
1615789507.64792,15679,10.649725914001465
1615789510.9745584,15746,10.618451118469238
1615789526.0838456,16832,10.605850219726562
1615789536.8265445,17572,10.713790893554688
1615789555.4042127,18816,10.571270942687988
1615789564.184635,19487,10.36060905456543
1615789583.464105,20820,8.532733917236328
1615789589.9689307,21573,8.702441215515137
1615789606.8790603,22861,8.154597282409668
1615789618.8997471,23765,7.833119869232178
1615789625.328212,24518,7.791035175323486
1615789642.567476,25872,9.32705020904541
1615789645.3140285,25912,9.533095359802246
1615789660.5063174,27104,9.076695442199707
1615789664.4602642,27355,9.051239013671875
1615789678.5037606,28083,10.006400108337402
1615789683.3901706,28532,10.41016674041748
1615789685.9488943,28580,10.688556671142578
1615789695.626632,29528,11.114222526550293
1615789714.780249,31001,11.985962867736816
1615789727.6139197,32030,12.750167846679688
1615789729.7892175,32089,13.08163070678711
1615789730.4014382,32138,13.208935737609863
1615789738.3023934,32959,12.939923286437988
1615789769.943591,35190,12.94003677368164
1615789780.5910833,36176,13.459451675415039
1615789789.5232506,36881,14.573779106140137
1615789795.2506719,37446,15.004307746887207
1615789824.0649352,39628,16.309053421020508
1615789833.083544,40421,16.82219123840332
1615789846.0175762,41270,17.028234481811523
1615789850.1849654,41662,17.01154899597168
1615789856.8264668,42277,17.121946334838867
1615789865.1140454,43174,18.240076065063477
1615789867.8911207,43469,18.246950149536133
1615789912.4028924,46636,18.66221809387207
1615789927.1586912,47587,18.734840393066406
1615789927.993659,47838,18.916427612304688
1615789937.7033842,48647,18.23416519165039
1615789945.2557075,49351,18.054330825805664
1615789947.8182733,49602,17.863698959350586
1615789952.9253225,49932,18.321142196655273
1615789965.1386049,51105,18.283201217651367
1615789966.4735134,51131,18.038360595703125
1615789974.3343267,51888,18.852338790893555
1615789975.0209997,52139,18.63306999206543
1615789977.5994737,52390,18.67537498474121
1615789985.4429379,53140,18.74662971496582
1615790003.1272295,54778,18.646936416625977
1615790016.3851862,55920,18.28317642211914
1615790040.4389467,58195,17.85986328125
1615790045.6791172,58842,17.98659896850586
1615790060.4413724,60075,17.05769920349121
1615790066.9102895,60713,16.770925521850586
1615790068.733048,61027,16.329015731811523
1615790087.698788,62605,15.939534187316895
1615790088.2197669,62856,15.857421875
1615790121.78674,65833,16.830602645874023
1615790148.2465518,68168,16.445541381835938
1615790150.7922204,68259,16.42098045349121
1615790152.6227336,68399,16.578720092773438
1615790159.6678774,69020,16.44569969177246
1615790167.9869373,69997,16.989038467407227
1615790173.50613,70499,17.341739654541016
1615790176.26448,70750,17.257091522216797
1615790182.6127934,71135,17.08869171142578
1615790191.4193618,72030,17.67255401611328
1615790211.2852273,73663,17.13836669921875
1615790216.096285,73931,16.688833236694336
1615790216.8768594,74182,16.530244827270508
1615790239.1181169,75558,17.349735260009766
1615790241.3293474,75715,17.115339279174805
1615790274.2232568,77659,17.33441734313965
1615790279.5849721,77929,17.7860164642334
1615790285.4007688,78243,17.728191375732422
1615790328.6531,80674,17.58045196533203
1615790340.809249,81364,17.01064682006836
1615790344.069344,81464,16.87723159790039
1615790348.0535932,81797,16.841461181640625
1615790371.213536,83494,17.276153564453125
1615790386.4615743,84586,17.109718322753906
1615790390.4335818,84711,17.05316734313965
1615790394.0515366,85118,16.984312057495117
1615790411.1718276,86002,16.86423683166504
1615790418.280156,86794,16.716886520385742
1615790441.8389657,88582,16.734661102294922
1615790444.7904599,88918,17.087549209594727
1615790452.1337905,89632,17.13443374633789
1615790458.610934,90013,17.27015495300293
1615790463.6348388,90409,16.296297073364258
1615790465.2699347,90607,16.360153198242188
1615790473.4549155,91127,17.027637481689453
1615790476.9883626,91460,16.82501792907715
1615790477.9607134,91663,17.212697982788086
1615790482.1091392,92026,17.09490203857422
1615790486.4867005,92316,17.5681209564209
1615790488.3147705,92515,17.533153533935547
1615790493.651237,92866,16.984460830688477
1615790494.2742445,93063,16.729215621948242
1615790512.4874246,94665,16.54400634765625
1615790521.1416414,95569,15.624767303466797
1615790524.1485622,95844,15.620094299316406
1615790533.6392765,96523,15.391660690307617
1615790537.1330693,96839,14.641092300415039
1615790538.9102557,97018,14.154850006103516
1615790558.2321947,98652,13.82380485534668
1615790577.1742818,100079,13.713308334350586
1615790579.7106903,100143,13.27043628692627
1615790581.9418957,100210,13.0153169631958
1615790583.023436,100429,13.004508972167969
1615790585.4111967,100680,13.312155723571777
1615790589.444837,100931,13.237817764282227
1615790595.957201,101231,13.595690727233887
1615790603.091832,101785,13.750332832336426
1615790610.8515396,102439,13.345270156860352
1615790618.41257,102865,13.652546882629395
1615790626.7320428,103463,12.957558631896973
1615790635.438026,103947,13.07380485534668
1615790645.2628996,104700,13.06045150756836
1615790655.8398585,105232,13.523980140686035
1615790656.2483027,105361,13.652074813842773
1615790660.942704,105910,13.339858055114746
1615790663.5517297,105980,12.941995620727539
1615790667.999507,106394,12.839197158813477
1615790668.8713403,106645,12.564542770385742
1615790678.764925,107227,11.756256103515625
1615790680.8900132,107282,11.73429012298584
1615790696.0537307,108584,13.260156631469727
1615790706.249502,109228,13.31502628326416
1615790719.8351326,110126,13.917729377746582
1615790725.1337745,110529,14.75623893737793
1615790732.5795133,111130,14.966802597045898
1615790740.8365815,111803,15.656975746154785
1615790744.9688938,112105,16.22240447998047
1615790748.366223,112377,16.00945472717285
1615790748.6068504,112398,16.347919464111328
1615790749.4342213,112649,16.330020904541016
1615790766.1467803,114006,16.23404312133789
1615790781.6262472,115088,16.114578247070312
1615790785.068004,115590,16.41248321533203
1615790788.2855942,115841,16.200319290161133
1615790797.3942122,116306,17.262380599975586
1615790803.7591877,116873,17.311805725097656
1615790812.43289,117562,17.278457641601562
1615790817.023587,117619,17.374595642089844
1615790817.82895,117870,17.62056541442871
1615790823.649576,118183,17.680831909179688
1615790828.2432039,118365,18.057239532470703
1615790846.4061804,119733,17.776229858398438
1615790847.0553885,119873,17.798261642456055
1615790853.0101879,120523,17.20673942565918
1615790857.0878212,120774,17.171934127807617
1615790860.312424,121025,17.15176010131836
1615790863.7756891,121226,17.250041961669922
1615790866.4709692,121477,17.431425094604492
1615790877.8630893,122253,16.647520065307617
1615790887.728689,123076,16.973533630371094
1615790888.691888,123327,17.324676513671875
1615790893.4753892,123593,17.399791717529297
1615790894.6587086,123783,17.33774757385254
1615790901.0620842,124242,16.95346450805664
1615790903.4074655,124311,17.09225082397461
1615790904.523646,124562,17.147165298461914
1615790907.3734589,124813,16.807300567626953
1615790914.744868,125298,16.89821434020996
1615790922.8530598,126003,16.64897346496582
1615790930.887426,126828,16.228458404541016
1615790935.4971943,126933,16.15374183654785
1615790937.4684544,127076,16.665491104125977
1615790954.0004077,128269,16.6629638671875
1615790961.0618362,128840,17.262115478515625
1615790966.7160616,129444,17.20383644104004
1615790975.1461778,130197,17.166318893432617
1615790982.4049032,130771,16.642135620117188
1615790990.3922472,131193,16.474987030029297
1615790993.7457218,131325,16.246410369873047
1615791004.6428416,132177,14.90035343170166
1615791053.0602536,136215,14.736848831176758
1615791058.14033,136564,14.374305725097656
1615791059.2991512,136815,14.26659870147705
1615791066.3871012,137247,13.889067649841309
1615791068.409597,137523,14.064465522766113
1615791077.0464072,138155,14.895111083984375
1615791082.0192223,138484,14.49288272857666
1615791093.120622,139641,14.38444995880127
1615791106.0037885,140820,14.496417999267578
1615791111.5789514,141337,14.137792587280273
1615791121.727154,142260,13.991127014160156
1615791124.3491476,142416,14.399036407470703
1615791126.1092186,142667,14.2540922164917
1615791128.6110933,142693,14.259181022644043
1615791134.6434,143464,14.218647003173828
1615791139.8982332,143841,14.09643840789795
1615791142.0417414,144118,14.077191352844238
1615791144.3299148,144334,14.238116264343262
1615791147.928585,144594,14.477266311645508
1615791160.7574713,145896,15.180303573608398
1615791163.4038603,146128,15.086572647094727
1615791170.8779178,146782,15.518604278564453
1615791184.0244462,147939,15.481764793395996
1615791188.512044,148282,15.178781509399414
1615791203.7074013,149644,15.417994499206543
1615791206.7981675,149751,14.979513168334961
1615791207.21774,149924,14.957053184509277
1615791209.012263,149974,14.897664070129395
1615791215.2026074,150689,14.950775146484375
1615791217.4587693,150759,14.854327201843262
